SYMBOL,INTERVAL,DATA_DURATION,DATA_DURATION_UNITS,MIN_PRICE_RANGE_PCT,MAX_PRICE_RANGE_PCT,MIN_CANDLE_COUNT,MAX_CANDLE_COUNT,WINDOW_START_STRIDE,WINDOW_END_STRIDE,RESISTANCE_AREA_PCT,SUPPORT_AREA_PCT,MIN_HIT_RESISTANCE_COUNT,MIN_HIT_SUPPORT_COUNT,CONSIDER_PIN,MIN_ALTERNATION,MIN_LAST_CANDLE_RETURN_LIVE,LAST_CANDLE_MIN_PCT_ABOVE_SUPPORT_LIVE,NUM_CANDLES_PAUSE,PCT_CANDLES_PAUSE,MIN_BREAKOUT_PCT,USING_RATIO,MIN_OUTSIDE_CANDLE_COUNT,OUTSIDE_TO_INSIDE_CANDLE_RATIO,DESIRED_BINS,PEAK_TROUGH_LOOKUP_WIDTH,UNIQUE_HIT_VALUES,PRICE_RANGE_TOLERANCE,ABSOLUTE_NUM_CANDLES_DIFFERENCE,PCT_CANDLES_DIFFERENCE,NUM_CANDLES_DIFFERENCE,resistance_line,support_line,start_date,end_date,num_candles,price_range_pct,num_res_hits,num_sup_hits,num_res_breakouts,num_sup_breakouts,alternation,last_candle_return,last_candle_pct_above_support,resistance_hits,support_hits,breakout_type,concentration_score,customer_pre_sideway_bar_change,customer_post_sideway_bar_change,pre_sideway_5_bar_change,pre_sideway_10_bar_change,pre_sideway_22_bar_change,pre_sideway_44_bar_change,pre_sideway_132_bar_change,post_sideway_5_bar_change,post_sideway_10_bar_change,post_sideway_22_bar_change,post_sideway_44_bar_change,post_sideway_132_bar_change,concentration_score_scaled,alternation_score_scaled,max_alternation,sideway_score
AMZN,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,186.7535326772147,157.51387646556574,2021-03-30,2022-01-19,205.0,0.1856322558224963,3.0,5.0,0.0,1.0,4.0,-0.0164771018060134,-0.0415490690140895,"['2021-07-07', '2021-07-26', '2021-11-19']","['2021-05-11', '2021-06-07', '2021-08-20', '2021-10-04', '2022-01-10']",BEARISH,1.6090952757383583,-0.01182787346318236,-0.03638214618443377,-0.026202416894920318,-0.01182787346318236,-0.012169714727694259,-0.08142800899490167,0.03397055908976975,0.0733482067854665,0.0908947983603777,0.13489067752982697,0.058488705172633194,0.0676596906740139,0.08753080985495837,0.2,8.0,0.1662592429564875
AMZN,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,88.75558115799626,74.71857374762153,2018-10-18,2018-12-21,45.0,0.1878650341719291,2.0,2.0,2.0,1.0,4.0,-0.0570771264386425,-0.4164759637233616,"['2018-11-08', '2018-12-03']","['2018-10-29', '2018-11-19']",BEARISH,1.5801414027896155,-0.07263983314120864,0.20264264135192356,0.029871588546607836,-0.07263983314120864,-0.08775142256442453,-0.06138279485165079,0.22245080265335423,0.006466233924142609,-0.05940528192678225,-0.14594628970551396,-0.22209615142834419,0.07951559861092908,0.08541254453570493,0.2,8.0,0.16562376336071147
HON,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,99.9826934614638,96.64214623797852,2015-03-17,2015-05-05,35.0,0.0345661531073542,4.0,5.0,1.0,1.0,4.0,-0.0101383932256142,0.0487941091050618,"['2015-03-20', '2015-03-30', '2015-04-06', '2015-04-10']","['2015-03-18', '2015-03-26', '2015-04-17', '2015-04-21', '2015-04-29']",BEARISH,1.5787434799623363,-0.017589396503796217,0.042052358823509016,0.010279770748907152,-0.017589396503796217,-0.012463732369727445,0.038191992614074244,0.06903049442432373,0.018099982563647823,0.02054592615333013,-0.004989756241051343,0.03522158769142308,-0.07455242324971166,0.08531027250290087,0.2,8.0,0.16559308175087023
BAC,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,8.201864896386633,6.851259507270372,2012-04-25,2012-09-07,95.0,0.1971324232694783,3.0,3.0,2.0,0.0,4.0,0.0538921902642991,1.442864584406558,"['2012-06-19', '2012-06-29', '2012-08-20']","['2012-05-18', '2012-06-04', '2012-07-23']",BULLISH,1.575523507468684,-0.06772002833467684,0.035227211275377895,-0.07399101365101379,-0.06772002833467684,-0.16142132903660322,0.0389937644093295,0.33441036389761913,-0.012106583377572583,-0.0641646725329566,-0.13438257902623157,-0.05932206227331474,0.1924939598704021,0.08507469931812076,0.2,8.0,0.1655224097954362
HON,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,41.02557760492205,39.61280325568346,2006-10-03,2006-11-20,35.0,0.0356645890501549,3.0,2.0,1.0,1.0,4.0,-0.0060549394035485,0.7623357908783946,"['2006-10-16', '2006-10-18', '2006-10-24']","['2006-10-19', '2006-11-03']",BULLISH,1.5729640950005839,0.06022269061305203,0.015229609462818015,0.03584671016734347,0.06022269061305203,0.08212810995580591,0.08129028900487836,-0.002380951473632906,0.007875930177970008,0.017661110204960796,-0.0007159328824143506,0.034128903443315345,0.13078757773845043,0.08488745270422429,0.2,8.0,0.16546623581126726
PG,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,81.25904876744201,76.10989418376919,2013-02-27,2013-06-06,70.0,0.0676542076282495,2.0,3.0,2.0,1.0,4.0,0.0020870861606014,0.1379072038945322,"['2013-04-19', '2013-05-24']","['2013-03-15', '2013-04-25', '2013-06-03']",BEARISH,1.5607593943888014,0.010134201224619185,-0.020437382205951742,-0.004281289870464603,0.010134201224619185,0.04778156996587031,0.11685096968359329,0.15171069482215518,0.005863152420093648,0.0006515055603623778,0.012377810400549675,0.00312700799699715,0.0050814252722923454,0.08399455681828953,0.2,8.0,0.16519836704548685
AMZN,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,169.02156111789088,150.26258706109758,2020-10-08,2021-03-10,105.0,0.1248412823423957,4.0,2.0,2.0,1.0,4.0,-0.0017010173123747,0.1396353934469846,"['2020-10-12', '2020-11-05', '2021-01-25', '2021-02-02']","['2020-10-30', '2020-11-10']",BEARISH,1.556070511446697,0.05654694051124338,0.0096250477205187,-0.00953358107323959,0.05654694051124338,0.012924414488117692,-0.010682193253391472,0.6724589061711268,0.04641832254179279,-0.004434903260647699,-0.014671451202194897,-0.027913701599476756,0.04517716944016305,0.0836515181464033,0.2,8.0,0.16509545544392099
PEP,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,20.0,5.0,1.0,0.15,0.0,1.0,18.0,86.7965280165096,78.55899674068938,2013-03-25,2014-02-27,235.0,0.1048578981095059,3.0,6.0,0.0,3.0,4.0,0.0053400910463697,0.0620335070089257,"['2013-07-18', '2013-11-06', '2013-11-14']","['2013-04-12', '2013-06-20', '2013-08-22', '2013-09-05', '2013-10-02', '2014-02-03']",BEARISH,1.5551403399180739,0.012752158443615397,0.03452641162855974,0.01499741159757511,0.012752158443615397,0.032776024425401104,0.07381344131255896,0.08731489019449093,0.024540614002051105,0.017730916368388683,0.06411406586628768,0.059103152587690985,0.025568518783915906,0.08358346679819412,0.2,8.0,0.16507504003945822
PFE,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,27.033543378633578,25.87200532613476,2006-08-29,2006-10-31,45.0,0.0448955555573219,3.0,3.0,0.0,1.0,4.0,-0.0202206014140562,-0.5056876983873227,"['2006-09-20', '2006-09-25', '2006-10-19']","['2006-09-07', '2006-10-10', '2006-10-20']",BEARISH,1.5507342383160587,0.04545459737462583,-0.015009397705022801,0.02298000704738596,0.04545459737462583,0.05706624469175669,0.2105262740232962,0.07644307166669789,0.004347808985719555,0.02137681856137365,0.027536196414825746,-0.03442031835713408,-0.08043479400952017,0.08326111640889806,0.2,8.0,0.1649783349226694
JNJ,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,162.82081645259535,155.14861017948607,2023-12-21,2024-04-03,70.0,0.0494506928823504,4.0,4.0,0.0,1.0,4.0,-0.0219996279382214,-0.1158227035376627,"['2024-01-09', '2024-01-22', '2024-03-01', '2024-03-12']","['2024-02-05', '2024-02-08', '2024-02-14', '2024-03-20']",BEARISH,1.5359430776539291,-0.003603588034673783,-0.06151945139576974,-0.012940644116042671,-0.003603588034673783,0.032886348844959265,0.016544044724919067,-0.04159446225706923,0.01227079049477147,0.043205906740060744,0.030483087912267677,0.039653833214060394,-0.059093219535586466,0.0821789951079736,0.2,8.0,0.16465369853239206
KO,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,20.0,5.0,1.0,0.15,0.0,1.0,18.0,37.69575218623066,35.9718154540255,2012-10-23,2013-02-05,70.0,0.0479246518544073,7.0,2.0,4.0,1.0,4.0,0.0211512971298972,1.2576934496021317,"['2012-11-02', '2012-11-23', '2012-11-29', '2012-12-07', '2013-01-04', '2013-01-17', '2013-01-30']","['2012-11-09', '2012-12-28']",BULLISH,1.5267041212876495,-0.0505705574038216,-0.010749865075335771,-0.034036962100028004,-0.0505705574038216,-0.037338895990665776,-0.06749867102587669,-0.0098714774532038,0.01966679073202591,-0.0068287352043723245,0.022125035375299102,-0.017481545451476344,0.16634799374643902,0.0815030730684098,0.2,8.0,0.16445092192052294
KO,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,20.0,5.0,1.0,0.15,0.0,1.0,18.0,46.55892172674251,44.5715977982465,2018-07-05,2018-10-25,80.0,0.0445872265448423,6.0,3.0,1.0,2.0,4.0,-0.0047079225948692,0.975382269338279,"['2018-07-25', '2018-08-17', '2018-09-18', '2018-09-20', '2018-10-02', '2018-10-08']","['2018-07-24', '2018-08-31', '2018-10-11']",BULLISH,1.5222891292249283,0.03236249607485625,0.06063219976974024,0.03691665112268304,0.03236249607485625,0.026902693120028406,0.06181641438966161,-0.020399216978791573,0.00022387643455808236,0.010076147883496447,0.04455892712194245,0.024854469640484853,0.05575462801106758,0.08118007225301635,0.2,8.0,0.1643540216759049
XOM,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,61.6203858903951,58.941985377879234,2006-02-02,2006-04-06,45.0,0.0454413012277163,2.0,3.0,3.0,0.0,4.0,-0.0011261212193701,1.1753338457031863,"['2006-03-03', '2006-03-16']","['2006-02-10', '2006-02-14', '2006-03-09']",BULLISH,1.5100704784640084,0.007317085576251271,0.04686744790241109,0.03336113385400292,0.007317085576251271,0.10290195446703305,0.061878652740994675,0.039429569613810535,-0.032768403050747914,-0.027441497046057344,-0.033898341613494386,0.002259877125492947,0.1255851896397134,0.08028615577418308,0.2,8.0,0.1640858467322549
XOM,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,20.0,5.0,1.0,0.15,0.0,1.0,18.0,91.9160212524221,85.91892759078524,2012-10-23,2013-07-08,175.0,0.0697994473371434,7.0,3.0,2.0,1.0,4.0,0.00742601624377,1.0556901003088128,"['2012-11-01', '2012-11-06', '2013-01-24', '2013-05-08', '2013-05-17', '2013-06-10', '2013-06-13']","['2012-11-14', '2012-12-27', '2013-04-16']",BULLISH,1.503302600498084,-0.021165711563828685,0.027967499523627894,-0.023814646175049286,-0.021165711563828685,-0.01892948105342102,0.03109994568003631,0.05535404945419247,0.015746264849633332,-0.034486589042216576,-0.03138170128052509,-0.05633180099649131,0.010756278747178634,0.07979101782819788,0.2,8.0,0.16393730534845935
PFE,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,35.196053797579,32.72193322087223,2018-02-09,2018-07-11,105.0,0.0756104646998242,3.0,2.0,0.0,1.0,4.0,-0.0058776423045874,1.043470124055442,"['2018-02-26', '2018-03-12', '2018-04-24']","['2018-03-23', '2018-05-03']",BULLISH,1.493597542747483,-0.12432715786431545,0.02096216076972516,-0.06692160695850814,-0.12432715786431545,-0.06179628250095134,-0.03937009476551491,0.03766704660893132,0.06147549473567252,0.08577289781183071,0.06411013021106744,0.0693794011618573,0.23916861619961835,0.07908099581177044,0.2,8.0,0.16372429874353112
SHW,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,21.54548619206611,20.55950199470887,2006-11-22,2007-01-23,40.0,0.0479575914635962,2.0,4.0,0.0,1.0,4.0,0.016482713255207,1.247990509499654,"['2006-12-14', '2006-12-27']","['2006-11-27', '2006-12-01', '2006-12-21', '2007-01-05']",BULLISH,1.4923091275416773,0.02665345518648663,0.05461214211611175,0.003215384980531245,0.02665345518648663,0.06593783398559186,0.1512914139649796,0.2938004015753599,0.002403901261692827,-0.0016025397081573087,0.0025641002128344395,0.08349363926717462,0.060737226953404756,0.07898673535645626,0.2,8.0,0.16369602060693686
LIN,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,20.0,5.0,1.0,0.15,0.0,1.0,18.0,167.00342618556135,152.55024886532095,2018-04-30,2018-12-21,165.0,0.0947437151216999,9.0,6.0,2.0,1.0,4.0,-0.0061019306899359,0.0387286291884572,"['2018-07-09', '2018-07-13', '2018-07-26', '2018-09-19', '2018-10-01', '2018-10-18', '2018-10-22', '2018-10-25', '2018-11-06']","['2018-05-09', '2018-05-29', '2018-08-15', '2018-11-14', '2018-11-27', '2018-12-06']",BEARISH,1.4794793857805253,0.008730207346965797,0.03291746630554233,0.014365547042706444,0.008730207346965797,0.07287563550557832,-0.02124108014952301,0.09020736902472229,0.017964792536199356,0.038880097755491415,0.02452130953061017,0.03776550187178276,0.062090223940631184,0.07804811146058792,0.2,8.0,0.16341443343817635
CVX,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,111.53777595311487,100.99774821246125,2021-02-24,2021-07-16,100.0,0.1043590369805215,2.0,6.0,0.0,3.0,4.0,-0.0264560732915915,-0.2255919552002745,"['2021-03-10', '2021-05-10']","['2021-02-26', '2021-03-23', '2021-04-12', '2021-04-20', '2021-06-17', '2021-07-08']",BEARISH,1.4687836971970791,0.13577395117002938,0.03234632653792212,0.0770433645821419,0.13577395117002938,0.1262399844966851,0.18488352638848168,0.1434421616308582,0.002710277668316229,0.07801766894261064,0.04036401023022724,0.01848808157241582,-0.07356498551663075,0.07726561489330805,0.2,8.0,0.16317968446799241
RTX,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,32.35461135974609,31.048018132123765,2004-12-31,2005-03-21,55.0,0.0420829832700483,4.0,4.0,1.0,0.0,4.0,0.0007712049820776,1.242525495944899,"['2005-01-27', '2005-02-10', '2005-02-15', '2005-03-07']","['2005-02-02', '2005-02-22', '2005-02-24', '2005-03-03']",BULLISH,1.468067492816877,0.013235343756670681,-0.03919874703373267,-0.020564820539062383,0.013235343756670681,0.059131024857341036,,,-0.03222066237327639,-0.02331882939696954,-0.03599419216937582,-0.019835562100456512,-0.00977262047506628,0.07721321738148758,0.2,8.0,0.16316396521444626
UNH,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,119.9600340063561,109.11779341230948,2015-10-19,2016-02-26,90.0,0.0993627185355409,4.0,4.0,2.0,0.0,4.0,0.0010726475749664,1.126354678520122,"['2015-10-27', '2015-12-16', '2015-12-29', '2016-02-18']","['2015-11-19', '2016-01-11', '2016-01-13', '2016-02-08']",BULLISH,1.4667207741872117,0.009026341974772943,0.031072254068832312,-0.01452941595183012,0.009026341974772943,-0.020525707735268916,-0.024955551167068768,0.011393152207919251,-0.03478840769364983,-0.01689721576082603,-0.02882467704937519,-0.027499375486711185,0.09392863125961218,0.07711469144773554,0.2,8.0,0.16313440743432064
CCI,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,77.42638291350258,67.29296013778695,2013-05-15,2014-05-12,250.0,0.1505866699126736,3.0,3.0,2.0,0.0,4.0,0.0012946462569492,0.9914750842312652,"['2013-07-11', '2013-07-18', '2013-10-18']","['2013-06-13', '2013-06-20', '2013-08-12']",BULLISH,1.4658148269391464,0.03330294610543094,-0.011895503135608302,0.002144816608169189,0.03330294610543094,0.08496108862842952,0.11936304016323636,0.17326445916831257,-0.06773255989862309,-0.09354148654953022,-0.114440437270058,-0.03776910472710291,-0.0581644558583866,0.07704841234787049,0.2,8.0,0.16311452370436114
KO,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,61.21286516723367,58.93846253671751,2024-01-10,2024-04-12,65.0,0.0385894462228168,3.0,4.0,0.0,0.0,4.0,-0.0130398047030017,-0.2895106383477929,"['2024-02-21', '2024-03-13', '2024-03-27']","['2024-01-24', '2024-02-09', '2024-03-08', '2024-04-05']",BEARISH,1.4574279321217773,0.028005453401448086,0.0593686165346839,0.004002696499856154,0.028005453401448086,0.024855278221891337,0.05669649768346035,-0.006272714701709322,-0.000664467026916871,-0.01727576249745819,-0.008305647735270658,0.004983375967749714,0.07591355186394534,0.07643482713046937,0.2,8.0,0.1629304481391408
TSLA,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,20.0,5.0,1.0,0.15,0.0,1.0,18.0,25.667116348078302,20.285977781398536,2017-04-05,2018-03-26,245.0,0.2652639485592882,3.0,7.0,0.0,7.0,4.0,0.0087550868928735,-0.0013585101659767,"['2017-06-14', '2017-06-22', '2017-09-18']","['2017-05-04', '2017-05-17', '2017-07-06', '2017-11-02', '2017-11-29', '2018-01-04', '2018-02-09']",BEARISH,1.454512511727388,0.15681739290040933,0.0017094841900694346,0.06352300030097592,0.15681739290040933,0.17431637143801473,0.18359827030010345,0.4115508718323611,0.006237223593681051,0.025457574523823794,0.04132199424342804,0.25423727169765714,0.20569483186787524,0.07622153497700127,0.2,8.0,0.16286646049310036
HON,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,200.418794454446,190.97065783135025,2023-04-05,2023-06-15,50.0,0.0494742843240324,4.0,4.0,0.0,1.0,4.0,0.0160083352617348,1.3504607739264585,"['2023-04-28', '2023-05-03', '2023-05-08', '2023-05-19']","['2023-04-26', '2023-05-16', '2023-05-24', '2023-05-30']",BULLISH,1.4443524850537743,0.01212860103256914,0.01850490527424754,0.0019039791485552452,0.01212860103256914,-0.038621604088773256,-0.08363974672418041,0.11383538847420012,0.03415510463423223,0.038642282675623085,0.03969806558210555,0.0460328435720729,-0.030987675363712257,0.07547822743456968,0.2,8.0,0.1626434682303709
JPM,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,41.70559693724276,35.58794813031771,2010-05-05,2010-12-28,165.0,0.1719022626570977,4.0,2.0,3.0,0.0,4.0,-0.0014060829896499,1.1478351735531205,"['2010-08-02', '2010-09-13', '2010-09-21', '2010-12-10']","['2010-07-01', '2010-08-25']",BULLISH,1.4432603865461164,-0.05997789410198154,0.02323393216589215,-0.01909797592825911,-0.05997789410198154,-0.05977060157371827,0.02648693284736434,-0.057483937661621756,-0.022050256107296166,-0.07623738959816286,-0.1386347571976123,-0.10485576140523314,-0.047149943370135956,0.07539832950871792,0.2,8.0,0.16261949885261537
PLD,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,129.3950009082548,119.22369316818728,2023-03-30,2023-09-06,110.0,0.0853128054481503,3.0,6.0,1.0,1.0,4.0,-0.0054896008323384,0.2119987065907373,"['2023-05-10', '2023-07-18', '2023-07-26']","['2023-04-14', '2023-04-26', '2023-06-12', '2023-06-15', '2023-06-20', '2023-08-18']",BEARISH,1.4365164663513197,0.015238586783746134,-0.0038720843791693604,0.0680683008252513,0.015238586783746134,-0.01199354407320003,-0.047946271331444246,0.09907146699301661,0.0068077579028875505,-0.017716503159077506,0.004593218474398796,0.024606299582147963,-0.10219815675527463,0.07490494431324717,0.2,8.0,0.16247148329397412
SO,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,46.86449040352306,41.64173205182543,2015-02-12,2016-01-11,230.0,0.1254212563780396,5.0,2.0,3.0,0.0,4.0,0.0047190310112311,0.9953108588822216,"['2015-02-18', '2015-08-12', '2015-08-20', '2015-10-22', '2015-12-17']","['2015-06-24', '2015-09-04']",BULLISH,1.43294105372227,-0.11801476480755037,0.015798498634844945,-0.06336748680740913,-0.11801476480755037,-0.06336748680740913,-0.03282089813854816,0.09295781786413838,-0.009020660894643161,-0.016537810031195144,-0.04811000026627504,-0.05262028974820623,-0.016323069454771136,0.0746433671284766,0.2,8.0,0.16239301013854296
KO,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,49.8155547689034,43.31343692095737,2020-03-26,2020-09-08,115.0,0.1501177996983183,2.0,3.0,1.0,2.0,4.0,-0.0240987366805108,0.9991459097263,"['2020-04-09', '2020-06-08']","['2020-04-01', '2020-05-13', '2020-06-26']",BULLISH,1.4312417034423035,-0.0608566357330524,-0.003011474036203092,0.058809442428624216,-0.0608566357330524,-0.23400205552937797,-0.2341345406677191,-0.18344396119164555,-0.007676679737179508,0.10634452443240769,0.05531724344761807,0.053962504859884595,0.11447278369883168,0.07451904266350123,0.2,8.0,0.16235571279905037
XOM,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,74.59545644143981,69.20860729043818,2011-08-08,2011-10-10,45.0,0.0778349595794549,7.0,3.0,0.0,2.0,4.0,0.036976635548914,1.3127138500887563,"['2011-08-15', '2011-08-30', '2011-09-08', '2011-09-16', '2011-09-20', '2011-09-27', '2011-09-30']","['2011-08-09', '2011-09-22', '2011-10-04']",BULLISH,1.4223499635533097,-0.17003662416115678,0.05099632212768494,-0.11821603282786676,-0.17003662416115678,-0.1477658824521148,-0.12579397632274592,-0.11140645221361108,0.058412855556512086,-0.00014250086739658416,0.037469684598080165,0.08676444117485932,0.1984613167210583,0.07386852298110773,0.2,8.0,0.16216055689433231
RTX,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,20.0,5.0,1.0,0.15,0.0,1.0,18.0,86.89336220975724,77.37435938527597,2019-05-07,2019-10-24,120.0,0.1230252877065203,3.0,3.0,1.0,0.0,4.0,0.0252304655581906,1.354789766023176,"['2019-07-25', '2019-09-12', '2019-09-26']","['2019-06-11', '2019-08-15', '2019-08-23']",BULLISH,1.4099547737914184,-0.03270961928143792,0.03687955382498691,-0.05027693748918794,-0.03270961928143792,0.020648110302558788,0.07543280141118601,0.10952737059547929,-0.010779666011251469,0.004356137587245603,-0.024291238145755307,-0.036842915084631264,0.0956142975691218,0.07296169090911994,0.2,8.0,0.16188850727273596
NFLX,1d,20.0,years,0.02,1.0,20.0,250.0,2.0,5.0,0.05,0.05,2.0,2.0,0.0,3.0,-1.0,-1.0,2.0,0.3,0.25,0.0,3.0,0.05,5.0,5.0,1.0,0.15,0.0,1.0,18.0,131.05417546272355,88.12597588816834,2015-05-13,2016-02-04,185.0,0.4871231114538918,2.0,2.0,0.0,1.0,4.0,-0.0113510998847853,0.0368993624704263,"['2015-08-05', '2015-12-02']","['2015-08-24', '2016-01-28']",BEARISH,1.3991404538056804,0.03066535409723293,-0.005350526501366802,0.034912776652838054,0.03066535409723293,0.22210745056918288,0.31786274067564796,0.4769712215053471,0.07140027568719032,0.08005377492874215,0.12740686581336144,0.3974418519226711,0.4556032321298845,0.0721705152685536,0.2,8.0,0.16165115458056606
